fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,70805,Pucara,Santa Cruz,1887,1,84
2021-11-27,70805,Pucara,Santa Cruz,1887,2,78
2021-10-23,70805,Pucara,Santa Cruz,1887,1,79
2021-10-23,70805,Pucara,Santa Cruz,1887,2,70
2021-10-30,70805,Pucara,Santa Cruz,1887,1,81
2021-10-30,70805,Pucara,Santa Cruz,1887,2,73
2021-11-13,70805,Pucara,Santa Cruz,1887,1,83
2021-11-13,70805,Pucara,Santa Cruz,1887,2,75
2021-11-20,70805,Pucara,Santa Cruz,1887,1,83
2021-11-20,70805,Pucara,Santa Cruz,1887,2,75
2021-12-04,70805,Pucara,Santa Cruz,1887,2,79
2021-11-27,70805,Pucara,Santa Cruz,1887,1,83
