fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-27,10704,Villa Charcas,Chuquisaca,17879,1,23
2021-11-20,10704,Villa Charcas,Chuquisaca,17879,1,23
2021-11-20,10704,Villa Charcas,Chuquisaca,17879,2,19
2021-11-27,10704,Villa Charcas,Chuquisaca,17879,2,20
2021-12-04,10704,Villa Charcas,Chuquisaca,17879,1,23
2021-10-30,10704,Villa Charcas,Chuquisaca,17879,2,18
2021-12-04,10704,Villa Charcas,Chuquisaca,17879,2,20
2021-11-13,10704,Villa Charcas,Chuquisaca,17879,2,19
2021-11-13,10704,Villa Charcas,Chuquisaca,17879,1,22
2021-10-30,10704,Villa Charcas,Chuquisaca,17879,1,21
2021-10-23,10704,Villa Charcas,Chuquisaca,17879,2,17
2021-10-23,10704,Villa Charcas,Chuquisaca,17879,1,21
