fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-18,10901,Camataqui (C. Villa Abecia),Chuquisaca,4022,1,54
2021-12-04,10901,Camataqui (C. Villa Abecia),Chuquisaca,4022,2,52
2021-10-30,10901,Camataqui (C. Villa Abecia),Chuquisaca,4022,1,52
2021-11-27,10901,Camataqui (C. Villa Abecia),Chuquisaca,4022,2,52
2021-11-27,10901,Camataqui (C. Villa Abecia),Chuquisaca,4022,1,53
2021-11-20,10901,Camataqui (C. Villa Abecia),Chuquisaca,4022,2,52
2021-11-20,10901,Camataqui (C. Villa Abecia),Chuquisaca,4022,1,53
2021-10-23,10901,Camataqui (C. Villa Abecia),Chuquisaca,4022,2,50
2021-11-13,10901,Camataqui (C. Villa Abecia),Chuquisaca,4022,1,53
2021-10-30,10901,Camataqui (C. Villa Abecia),Chuquisaca,4022,2,50
2021-10-23,10901,Camataqui (C. Villa Abecia),Chuquisaca,4022,1,52
2021-11-13,10901,Camataqui (C. Villa Abecia),Chuquisaca,4022,2,52
2021-12-04,10901,Camataqui (C. Villa Abecia),Chuquisaca,4022,1,53
2022-01-22,10901,Camataqui (C. Villa Abecia),Chuquisaca,4022,1,55
2021-12-18,10901,Camataqui (C. Villa Abecia),Chuquisaca,4022,2,52
2022-01-22,10901,Camataqui (C. Villa Abecia),Chuquisaca,4022,2,54
