fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,60301,Yacuiba,Tarija,103723,2,62
2021-12-04,60301,Yacuiba,Tarija,103723,1,71
2021-11-27,60301,Yacuiba,Tarija,103723,2,61
2021-11-27,60301,Yacuiba,Tarija,103723,1,69
2021-11-20,60301,Yacuiba,Tarija,103723,2,61
2021-11-20,60301,Yacuiba,Tarija,103723,1,69
2021-11-13,60301,Yacuiba,Tarija,103723,1,69
2021-10-30,60301,Yacuiba,Tarija,103723,2,59
2021-10-30,60301,Yacuiba,Tarija,103723,1,68
2021-10-23,60301,Yacuiba,Tarija,103723,1,67
2021-11-13,60301,Yacuiba,Tarija,103723,2,61
2021-10-23,60301,Yacuiba,Tarija,103723,2,58
