fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-10-23,20503,Aucapata,La Paz,5771,2,9
2021-10-23,20503,Aucapata,La Paz,5771,1,10
2021-11-13,20503,Aucapata,La Paz,5771,2,11
2021-11-20,20503,Aucapata,La Paz,5771,2,11
2021-11-27,20503,Aucapata,La Paz,5771,1,13
2021-11-13,20503,Aucapata,La Paz,5771,1,13
2021-10-30,20503,Aucapata,La Paz,5771,2,9
2021-10-30,20503,Aucapata,La Paz,5771,1,10
2021-11-27,20503,Aucapata,La Paz,5771,2,11
2021-12-04,20503,Aucapata,La Paz,5771,1,14
2021-12-04,20503,Aucapata,La Paz,5771,2,12
2021-11-20,20503,Aucapata,La Paz,5771,1,13
