fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,70704,Cuevo,Santa Cruz,5358,2,67
2021-11-27,70704,Cuevo,Santa Cruz,5358,1,70
2021-12-04,70704,Cuevo,Santa Cruz,5358,2,68
2021-12-04,70704,Cuevo,Santa Cruz,5358,1,71
2021-10-30,70704,Cuevo,Santa Cruz,5358,1,70
2021-10-30,70704,Cuevo,Santa Cruz,5358,2,67
2021-11-13,70704,Cuevo,Santa Cruz,5358,1,70
2021-11-13,70704,Cuevo,Santa Cruz,5358,2,67
2021-11-27,70704,Cuevo,Santa Cruz,5358,2,68
2021-11-20,70704,Cuevo,Santa Cruz,5358,1,70
2021-10-23,70704,Cuevo,Santa Cruz,5358,2,66
2021-10-23,70704,Cuevo,Santa Cruz,5358,1,69
