fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-12-04,40401,Curahuara De Carangas,Oruro,3435,2,65
2021-12-04,40401,Curahuara De Carangas,Oruro,3435,1,67
2021-11-27,40401,Curahuara De Carangas,Oruro,3435,2,63
2021-11-27,40401,Curahuara De Carangas,Oruro,3435,1,67
2021-12-18,40401,Curahuara De Carangas,Oruro,3435,1,68
2021-11-20,40401,Curahuara De Carangas,Oruro,3435,1,67
2021-11-13,40401,Curahuara De Carangas,Oruro,3435,2,63
2021-10-30,40401,Curahuara De Carangas,Oruro,3435,2,61
2021-10-30,40401,Curahuara De Carangas,Oruro,3435,1,66
2021-10-23,40401,Curahuara De Carangas,Oruro,3435,1,66
2021-12-18,40401,Curahuara De Carangas,Oruro,3435,2,66
2022-01-22,40401,Curahuara De Carangas,Oruro,3435,1,72
2022-01-22,40401,Curahuara De Carangas,Oruro,3435,2,67
2021-10-23,40401,Curahuara De Carangas,Oruro,3435,2,61
2021-11-20,40401,Curahuara De Carangas,Oruro,3435,2,63
