fecha,cod_ine,municipio,departamento,poblacion2020,dosis,porcentaje
2021-11-20,60303,Villamontes,Tarija,51916,1,78
2021-10-23,60303,Villamontes,Tarija,51916,1,76
2021-10-23,60303,Villamontes,Tarija,51916,2,67
2021-10-30,60303,Villamontes,Tarija,51916,1,76
2021-10-30,60303,Villamontes,Tarija,51916,2,68
2021-11-13,60303,Villamontes,Tarija,51916,1,77
2021-11-13,60303,Villamontes,Tarija,51916,2,69
2021-11-20,60303,Villamontes,Tarija,51916,2,69
2021-11-27,60303,Villamontes,Tarija,51916,1,78
2021-11-27,60303,Villamontes,Tarija,51916,2,70
2021-12-04,60303,Villamontes,Tarija,51916,1,78
2021-12-04,60303,Villamontes,Tarija,51916,2,70
